from_city,from_region_id,from_region_name,to_city,to_region_id,to_region_name,type,from_station,to_station,duration,distance,cost,route_id,route_name,enabled
beijing,1001,beijing,nagoya,223,aichi,flight,PEK,NGO,3:55:00,NULL,NULL,5742,ana,True
beijing,1001,beijing,hohhot,NULL,inner mongolia,flight,PEK,HET,1:25:00,NULL,NULL,1111,shenzhen airlines,True
beijing,1001,beijing,yulin,NULL,guangxi,flight,PEK,YLX,3:40:00,NULL,NULL,7127,hainan airlines,True
beijing,1001,beijing,holingol,NULL,inner mongolia,flight,PEK,HUO,1:50:00,NULL,NULL,7193,hainan airlines,True
beijing,1001,beijing,tianjin,1020,tianjin,flight,PEK,TSN,0:40:00,NULL,NULL,3802,tianjin air cargo,True
beijing,1001,beijing,shangrao,1013,jiangxi,flight,PEK,SQD,2:20:00,NULL,NULL,1895,shenzhen airlines,True
beijing,1001,beijing,jixi,1008,heilongjiang,flight,PEK,JXA,2:30:00,NULL,NULL,7123,hainan airlines,True
beijing,1001,beijing,naha,247,okinawa,flight,PEK,OKA,4:30:00,NULL,NULL,831,air china ltd,True
beijing,1001,beijing,changsha,1011,hunan,flight,PKX,CSX,2:50:00,NULL,NULL,3148,china southern airlines,True
beijing,1001,beijing,chengdu,1019,sichuan,flight,PKX,CTU,3:10:00,NULL,NULL,6161,china southern airlines,True
beijing,1001,beijing,harbin,1008,heilongjiang,flight,PKX,HRB,2:15:00,NULL,NULL,6204,china southern airlines,True
beijing,1001,beijing,changde,1011,hunan,flight,PKX,CGD,2:35:00,NULL,NULL,8905,china southern airlines,True
beijing,1001,beijing,yulin,NULL,shaanxi,flight,PKX,UYN,1:30:00,NULL,NULL,8128,china eastern airlines,True
beijing,1001,beijing,haikou,NULL,hainan,flight,PKX,HAK,3:50:00,NULL,NULL,8158,china eastern airlines,True
beijing,1001,beijing,chizhou,1000,anhui,flight,PKX,JUH,1:55:00,NULL,NULL,8244,china eastern airlines,True
beijing,1001,beijing,zhuhai,1004,guangdong,flight,PKX,ZUH,3:05:00,NULL,NULL,3236,xiamen airlines,True
beijing,1001,beijing,shanghai,1017,shanghai,flight,PKX,SHA,2:10:00,NULL,NULL,5347,sichuan airlines,True
beijing,1001,beijing,songyuan,1014,jilin,flight,PKX,YSQ,2:00:00,NULL,NULL,8172,china eastern airlines,True
beijing,1001,beijing,wenzhou,1021,zhejiang,flight,PKX,WNZ,2:25:00,NULL,NULL,8180,china eastern airlines,True
beijing,1001,beijing,enshi,1010,hubei,flight,PKX,ENH,2:30:00,NULL,NULL,3169,xiamen airlines,True
beijing,1001,beijing,guangzhou,1004,guangdong,flight,PKX,CAN,3:15:00,NULL,NULL,3882,xiamen airlines,True
beijing,1001,beijing,hulunbuir,NULL,inner mongolia,flight,PKX,HLD,2:20:00,NULL,NULL,7086,xiamen airlines,True
beijing,1001,beijing,hangzhou,1021,zhejiang,flight,PKX,HGH,2:15:00,NULL,NULL,8855,china southern airlines,True
beijing,1001,beijing,xian,NULL,shaanxi,flight,PKX,XIY,2:10:00,NULL,NULL,8829,china southern airlines,True
beijing,1001,beijing,manzhouli,NULL,inner mongolia,flight,PKX,NZL,2:10:00,NULL,NULL,9844,china southern airlines,True
beijing,1001,beijing,sanya,NULL,hainan,flight,PKX,SYX,4:10:00,NULL,NULL,5677,china southern airlines,True
beijing,1001,beijing,changchun,1014,jilin,flight,PKX,CGQ,1:55:00,NULL,NULL,6180,china southern airlines,True
beijing,1001,beijing,xiamen,NULL,fuijan,flight,PKX,XMN,3:00:00,NULL,NULL,8957,china southern airlines,True
beijing,1001,beijing,chengdu,1019,sichuan,flight,PKX,TFU,3:15:00,NULL,NULL,8072,china eastern airlines,True
beijing,1001,beijing,dali,NULL,yunnan,flight,PKX,DLU,3:40:00,NULL,NULL,5713,xiamen airlines,True
beijing,1001,beijing,chongqing,1002,chongqing,flight,PKX,CKG,2:55:00,NULL,NULL,2002,chongqing airlines,True
beijing,1001,beijing,guilin,NULL,guangxi,flight,PKX,KWL,3:10:00,NULL,NULL,3288,china southern airlines,True
beijing,1001,beijing,guiyang,1006,guizhou,flight,PKX,KWE,3:20:00,NULL,NULL,3682,china southern airlines,True
beijing,1001,beijing,wuhan,1010,hubei,flight,PKX,WUH,2:25:00,NULL,NULL,6606,china southern airlines,True
beijing,1001,beijing,xining,NULL,qinghai,flight,PKX,XNN,2:40:00,NULL,NULL,5207,beijing capital airlines,True
beijing,1001,beijing,jiayuguan,NULL,gansu,flight,PKX,JGN,3:25:00,NULL,NULL,8211,xiamen airlines,True
beijing,1001,beijing,kunming,NULL,yunnan,flight,PKX,KMG,4:00:00,NULL,NULL,8483,xiamen airlines,True
